FALSE,602000,1
FALSE,603000,1
FALSE,604000,1
FALSE,606000,2
FALSE,609000,1
FALSE,61000,602
FALSE,62000,570
FALSE,63000,488
FALSE,6366000,1
FALSE,637000,1
FALSE,638000,1
FALSE,6389000,1
FALSE,64000,489
FALSE,65000,507
FALSE,651000,1
FALSE,659000,1
FALSE,66000,449
FALSE,67000,423
FALSE,6706000,1
FALSE,678000,1
FALSE,68000,379
FALSE,687000,1
FALSE,69000,334
FALSE,7000,3851
FALSE,70000,494
FALSE,7000000,1
FALSE,701000,1
FALSE,71000,326
FALSE,72000,326
FALSE,727000,1
FALSE,73000,260
FALSE,7340000,1
FALSE,737000,1
FALSE,74000,248
FALSE,75000,309
FALSE,756000,1
FALSE,76000,259
FALSE,77000,219
FALSE,772000,1
FALSE,774000,1
FALSE,775999,1
FALSE,78000,226
FALSE,79000,181
FALSE,7938000,1
FALSE,796000,1
FALSE,79999,1
FALSE,8000,5863
FALSE,80000,318
FALSE,803000,1
FALSE,808000,1
FALSE,81000,158
FALSE,82000,158
FALSE,824000,1
FALSE,83000,160
FALSE,84000,135
FALSE,842000,1
FALSE,85000,165
FALSE,8515000,1
FALSE,86000,110
FALSE,863000,1
FALSE,87000,110
FALSE,87171000,1
FALSE,8730000,1
FALSE,876000,1
FALSE,88000,111
FALSE,89000,111
FALSE,9000,3348
FALSE,90000,190
FALSE,905000,1
FALSE,906000,1
FALSE,91000,98
FALSE,92000,106
FALSE,93000,75
FALSE,94000,96
FALSE,95000,97
FALSE,96000,66
FALSE,9660000,1
FALSE,97000,59
FALSE,975000,1
FALSE,98000,68
FALSE,99000,91
TRUE,-1,6690
TRUE,-2,868
TRUE,0,8287
TRUE,1000,8716
TRUE,10000,2972
TRUE,100000,141
TRUE,1006000,2
TRUE,101000,61
TRUE,1011000,1
TRUE,1014000,1
TRUE,102000,47
TRUE,1023000,1
TRUE,103000,44
TRUE,1032000,1
TRUE,1034000,1
TRUE,1037000,1
TRUE,104000,69
TRUE,1040000,1
TRUE,105000,51
TRUE,10516000,1
TRUE,1052000,1
TRUE,10528000,1
TRUE,1056000,1
TRUE,106000,46
TRUE,1060000,1
TRUE,1063000,1
TRUE,107000,42
TRUE,108000,43
TRUE,1088000,1
TRUE,109000,35
TRUE,1095000,1
TRUE,11000,1969
TRUE,110000,56
TRUE,111000,37
TRUE,1111000,1
TRUE,1112000,1
TRUE,11190000,1
TRUE,112000,49
TRUE,113000,32
TRUE,114000,35
TRUE,1142000,1
TRUE,1143000,2
TRUE,1146000,1
TRUE,115000,40
TRUE,116000,34
TRUE,1161000,1
TRUE,1162000,1
TRUE,117000,41
TRUE,1173000,1
TRUE,1175000,1
TRUE,11750000,1
TRUE,118000,41
TRUE,1188000,1
TRUE,119000,29
TRUE,11999,1
TRUE,12000,2094
TRUE,120000,50
TRUE,121000,30
TRUE,122000,24
TRUE,12255000,1
TRUE,1226000,1
TRUE,1228000,1
TRUE,123000,34
TRUE,124000,23
TRUE,125000,41
TRUE,126000,31
TRUE,127000,24
TRUE,1275000,1
TRUE,128000,32
TRUE,129000,30
TRUE,13000,1994
TRUE,130000,26
TRUE,1300000,1
TRUE,131000,27
TRUE,1315000,1
TRUE,1317000,1
TRUE,1318000,2
TRUE,132000,29
TRUE,1321000,1
TRUE,1328000,1
TRUE,133000,31
TRUE,13371000,1
TRUE,134000,27
TRUE,1341000,1
TRUE,135000,24
TRUE,136000,25
TRUE,1362000,1
TRUE,137000,18
TRUE,1374000,1
TRUE,1378000,1
TRUE,138000,19
TRUE,1381000,1
TRUE,1388000,2
TRUE,139000,16
TRUE,1393000,1
TRUE,1397000,1
TRUE,14000,1961
TRUE,140000,22
TRUE,1400000,1
TRUE,141000,25
TRUE,1411000,2
TRUE,1413000,1
TRUE,142000,12
TRUE,143000,13
TRUE,144000,12
TRUE,1440000,1
TRUE,1447000,1
TRUE,145000,17
TRUE,146000,17
TRUE,1465000,1
TRUE,147000,20
TRUE,1471000,1
TRUE,1473000,1
TRUE,1475000,1
TRUE,148000,19
TRUE,149000,15
TRUE,1496000,1
TRUE,15000,2216
TRUE,150000,22
TRUE,1508000,1
TRUE,1509000,1
TRUE,151000,17
TRUE,152000,15
TRUE,153000,15
TRUE,15325000,1
TRUE,154000,16
TRUE,155000,11
TRUE,156000,13
TRUE,1562000,1
TRUE,157000,16
TRUE,158000,9
TRUE,1585000,1
TRUE,159000,14
TRUE,16000,2048
TRUE,160000,17
TRUE,1607000,1
TRUE,161000,8
TRUE,1616000,1
TRUE,162000,10
TRUE,1622000,2
TRUE,163000,10
TRUE,1636000,1
TRUE,164000,14
TRUE,1640000,1
TRUE,1641000,1
TRUE,165000,11
TRUE,1659000,1
TRUE,166000,12
TRUE,167000,10
TRUE,168000,10
TRUE,169000,8
TRUE,17000,1927
TRUE,170000,12
TRUE,171000,8
TRUE,172000,6
TRUE,17294000,1
TRUE,173000,11
TRUE,1739000,1
TRUE,174000,9
TRUE,175000,8
TRUE,176000,9
TRUE,177000,15
TRUE,178000,5
TRUE,17833000,1
TRUE,179000,10
TRUE,1795000,1
TRUE,1796000,1
TRUE,18000,1974
TRUE,180000,14
TRUE,1803000,1
TRUE,181000,5
TRUE,182000,12
TRUE,183000,7
TRUE,1838000,1
TRUE,184000,3
TRUE,1843000,1
TRUE,185000,2
TRUE,186000,6
TRUE,187000,6
TRUE,188000,13
TRUE,1887000,1
TRUE,189000,7
TRUE,18998,1
TRUE,19000,1921
TRUE,190000,8
TRUE,191000,7
TRUE,192000,4
TRUE,193000,12
TRUE,1932000,1
TRUE,194000,8
TRUE,1944000,1
TRUE,195000,11
TRUE,196000,7
TRUE,1960000,1
TRUE,1969000,1
TRUE,197000,8
TRUE,197999,1
TRUE,198000,8
TRUE,199000,3
TRUE,2000,4155
TRUE,20000,2422
TRUE,200000,10
TRUE,2005000,1
TRUE,201000,9
TRUE,202000,5
TRUE,203000,9
TRUE,2033000,1
TRUE,204000,12
TRUE,205000,3
TRUE,206000,9
TRUE,2060000,1
TRUE,207000,7
TRUE,208000,4
TRUE,209000,5
TRUE,2092000,1
TRUE,2095000,1
TRUE,21000,1828
TRUE,210000,6
TRUE,211000,7
TRUE,2110000,1
TRUE,212000,6
TRUE,213000,5
TRUE,214000,3
TRUE,215000,2
TRUE,216000,3
TRUE,217000,5
TRUE,2177000,1
TRUE,218000,6
TRUE,219000,4
TRUE,22000,1862
TRUE,220000,10
TRUE,221000,3
TRUE,222000,4
TRUE,223000,5
TRUE,224000,5
TRUE,2240000,1
TRUE,225000,6
TRUE,226000,7
TRUE,2262000,1
TRUE,22637000,1
TRUE,227000,2
TRUE,228000,8
TRUE,229000,4
TRUE,23000,1726
TRUE,230000,6
TRUE,2308000,1
TRUE,231000,5
TRUE,2314000,1
TRUE,232000,2
TRUE,233000,4
TRUE,234000,9
TRUE,235000,4
TRUE,236000,5
TRUE,237000,5
TRUE,238000,4
TRUE,239000,3
TRUE,24000,1774
TRUE,240000,5
TRUE,241000,5
TRUE,242000,7
TRUE,243000,3
TRUE,244000,6
TRUE,2444000,1
TRUE,245000,3
TRUE,246000,4
TRUE,247000,5
TRUE,248000,3
TRUE,2484000,1
TRUE,249000,1
TRUE,2492000,1
TRUE,25000,2179
TRUE,250000,14
TRUE,2506000,1
TRUE,251000,2
TRUE,252000,7
TRUE,253000,5
TRUE,254000,6
TRUE,255000,3
TRUE,256000,7
TRUE,257000,2
TRUE,258000,1
TRUE,2594000,1
TRUE,26000,1580
TRUE,260000,4
TRUE,261000,5
TRUE,262000,4
TRUE,263000,5
TRUE,2639000,1
TRUE,264000,2
TRUE,265000,7
TRUE,266000,4
TRUE,267000,4
TRUE,268000,4
TRUE,27000,1550
TRUE,270000,3
TRUE,271000,3
TRUE,2719000,1
TRUE,272000,2
TRUE,2721000,1
TRUE,273000,4
TRUE,274000,1
TRUE,2746000,1
TRUE,275000,6
TRUE,27562000,1
TRUE,276000,6
TRUE,277000,1
TRUE,278000,1
TRUE,2786000,1
TRUE,2789000,1
TRUE,279000,3
TRUE,28000,1523
TRUE,280000,2
TRUE,281000,2
TRUE,282000,5
TRUE,283000,3
TRUE,284000,2
TRUE,285000,8
TRUE,286000,4
TRUE,287000,1
TRUE,288000,2
TRUE,289000,2
TRUE,29000,1439
TRUE,290000,3
TRUE,291000,1
TRUE,2913000,1
TRUE,292000,2
TRUE,293000,4
TRUE,294000,6
TRUE,2943000,1
TRUE,295000,1
TRUE,296000,2
TRUE,297000,1
TRUE,299000,1
TRUE,2998000,1
TRUE,3000,3321
TRUE,30000,2017
TRUE,300000,5
TRUE,3004000,1
TRUE,301000,2
TRUE,302000,3
TRUE,303000,2
TRUE,304000,2
TRUE,305000,2
TRUE,306000,1
TRUE,307000,4
TRUE,309000,2
TRUE,3098000,1
TRUE,31000,1316
TRUE,310000,2
TRUE,3107000,1
TRUE,311000,4
TRUE,312000,3
TRUE,313000,3
TRUE,314000,2
TRUE,315000,2
TRUE,316000,3
TRUE,318000,4
TRUE,319000,2
TRUE,32000,1374
TRUE,320000,4
TRUE,3206000,1
TRUE,321000,2
TRUE,3226000,1
TRUE,323000,1
TRUE,324000,1
TRUE,3252000,1
TRUE,326000,1
TRUE,3281000,1
TRUE,3284000,1
TRUE,33000,1329
TRUE,330000,2
TRUE,331000,3
TRUE,332000,1
TRUE,3338000,1
TRUE,334000,1
TRUE,335000,2
TRUE,3350000,1
TRUE,337000,1
TRUE,338000,3
TRUE,3380000,1
TRUE,339000,2
TRUE,34000,1279
TRUE,340000,1
TRUE,3403000,1
TRUE,3405000,1
TRUE,341000,2
TRUE,3418000,1
TRUE,342000,3
TRUE,343000,2
TRUE,3430000,1
TRUE,344000,3
TRUE,346000,4
TRUE,347000,1
TRUE,349000,2
TRUE,35000,1309
TRUE,350000,6
TRUE,351000,5
TRUE,3518000,1
TRUE,352000,2
TRUE,353000,1
TRUE,355000,1
TRUE,356000,1
TRUE,3574000,1
TRUE,358000,1
TRUE,359000,2
TRUE,36000,1144
TRUE,3608000,1
TRUE,3614000,1
TRUE,362000,1
TRUE,363000,1
TRUE,364000,2
TRUE,3646000,1
TRUE,365000,2
TRUE,366000,1
TRUE,368000,2
TRUE,369000,1
TRUE,3690000,1
TRUE,37000,1089
TRUE,370000,3
TRUE,371000,2
TRUE,372000,1
TRUE,373000,2
TRUE,374000,1
TRUE,376000,1
TRUE,377000,1
TRUE,378000,2
TRUE,38000,1018
TRUE,380000,1
TRUE,381000,1
TRUE,382000,1
TRUE,383000,1
TRUE,384000,1
TRUE,385000,4
TRUE,386000,1
TRUE,39000,1046
TRUE,390000,3
TRUE,392000,2
TRUE,393000,1
TRUE,3935000,1
TRUE,394000,3
TRUE,395000,1
TRUE,397000,1
TRUE,398000,1
TRUE,399000,2
TRUE,4000,3102
TRUE,40000,1268
TRUE,400000,1
TRUE,401000,2
TRUE,4017000,1
TRUE,404000,2
TRUE,4050000,1
TRUE,406000,2
TRUE,4075000,1
TRUE,408000,1
TRUE,409000,1
TRUE,41000,915
TRUE,410000,2
TRUE,412000,1
TRUE,4127000,1
TRUE,413000,2
TRUE,414000,2
TRUE,415000,2
TRUE,417000,1
TRUE,418000,1
TRUE,419000,1
TRUE,42000,881
TRUE,420000,1
TRUE,421000,2
TRUE,4220000,1
TRUE,423000,1
TRUE,424000,1
TRUE,425000,2
TRUE,4252000,1
TRUE,426000,1
TRUE,4260000,1
TRUE,429000,1
TRUE,42999,1
TRUE,43000,853
TRUE,430000,1
TRUE,432000,1
TRUE,433000,2
TRUE,434000,2
TRUE,435000,1
TRUE,436000,1
TRUE,438000,2
TRUE,439000,4
TRUE,44000,797
TRUE,442000,1
TRUE,446000,1
TRUE,447000,1
TRUE,4475000,1
TRUE,448000,1
TRUE,449000,1
TRUE,45000,918
TRUE,451000,1
TRUE,452000,1
TRUE,454000,1
TRUE,455000,1
TRUE,458000,2
TRUE,4590000,1
TRUE,46000,740
TRUE,461000,1
TRUE,462000,1
TRUE,463000,2
TRUE,464000,1
TRUE,465000,1
TRUE,466000,1
TRUE,4665000,1
TRUE,468000,3
TRUE,469000,1
TRUE,47000,683
TRUE,4704000,1
TRUE,4716000,1
TRUE,473000,1
TRUE,475000,1
TRUE,477000,2
TRUE,478000,3
TRUE,479000,2
TRUE,48000,751
TRUE,481000,3
TRUE,483000,1
TRUE,485000,1
TRUE,4850000,1
TRUE,486000,1
TRUE,488000,1
TRUE,4882000,1
TRUE,49000,649
TRUE,4999,1
TRUE,5000,3141
TRUE,50000,990
TRUE,500000,2
TRUE,501000,2
TRUE,502000,1
TRUE,505000,1
TRUE,507000,1
TRUE,51000,526
TRUE,514000,1
TRUE,515000,1
TRUE,516000,1
TRUE,518000,1
TRUE,519000,1
TRUE,52000,554
TRUE,520000,1
TRUE,5205000,1
TRUE,527000,1
TRUE,53000,516
TRUE,531000,1
TRUE,532000,1
TRUE,536000,2
TRUE,538000,1
TRUE,54000,478
TRUE,541000,1
TRUE,542000,2
TRUE,543000,2
TRUE,5442000,1
TRUE,546000,2
TRUE,549000,1
TRUE,55000,513
TRUE,550000,1
TRUE,551000,1
TRUE,554000,1
TRUE,555000,3
TRUE,5574000,1
TRUE,55999,1
TRUE,56000,414
TRUE,563000,1
TRUE,569000,2
TRUE,57000,416
TRUE,570000,1
TRUE,571000,1
TRUE,573000,1
TRUE,576000,1
TRUE,58000,438
TRUE,580000,2
TRUE,581000,1
TRUE,587000,1
TRUE,5872000,1
TRUE,59000,370
TRUE,596000,2
TRUE,597000,1
TRUE,6000,2653
TRUE,60000,471
TRUE,601000,1
TRUE,6017000,1
TRUE,602000,1
TRUE,604000,2
TRUE,605000,1
TRUE,608000,1
TRUE,6086000,1
TRUE,609000,2
TRUE,61000,356
TRUE,613000,1
TRUE,6132000,1
TRUE,6136000,1
TRUE,614000,1
TRUE,615000,1
TRUE,618000,1
TRUE,62000,296
TRUE,620000,1
TRUE,623000,1
TRUE,624000,1
TRUE,627000,1
TRUE,63000,346
TRUE,630000,1
TRUE,631000,1
TRUE,633000,1
TRUE,634000,1
TRUE,635000,1
TRUE,638000,1
TRUE,64000,290
TRUE,640000,1
TRUE,641000,1
TRUE,642000,1
TRUE,648000,1
TRUE,65000,335
TRUE,653000,1
TRUE,66000,251
TRUE,661000,1
TRUE,662000,1
TRUE,664000,1
TRUE,668000,1
TRUE,67000,262
TRUE,670000,1
TRUE,672000,1
TRUE,68000,242
TRUE,689000,1
TRUE,69000,255
TRUE,692000,1
TRUE,695000,1
TRUE,699000,1
TRUE,7000,2509
TRUE,70000,287
TRUE,701000,2
TRUE,703000,1
TRUE,71000,207
TRUE,714000,1
TRUE,7154000,1
TRUE,7171000,1
TRUE,72000,191
TRUE,726000,1
TRUE,73000,178
TRUE,730000,1
TRUE,7300000,1
TRUE,731000,1
TRUE,738000,1
TRUE,739000,1
TRUE,74000,195
TRUE,743000,2
TRUE,75000,217
TRUE,750000,1
TRUE,751000,2
TRUE,753000,1
TRUE,755000,1
TRUE,76000,139
TRUE,762000,1
TRUE,768000,2
TRUE,77000,135
TRUE,779000,1
TRUE,78000,156
TRUE,782000,1
TRUE,79000,142
TRUE,794000,1
TRUE,8000,3012
TRUE,80000,193
TRUE,802000,1
TRUE,806000,1
TRUE,81000,148
TRUE,813000,1
TRUE,82000,140
TRUE,824000,1
TRUE,825000,1
TRUE,83000,113
TRUE,84000,109
TRUE,841000,1
TRUE,845000,1
TRUE,8489000,1
TRUE,85000,114
TRUE,850000,1
TRUE,859000,1
TRUE,86000,114
TRUE,860000,2
TRUE,8615000,1
TRUE,863000,1
TRUE,865000,1
TRUE,87000,92
TRUE,88000,120
TRUE,883000,1
TRUE,884000,1
TRUE,885000,1
TRUE,886000,1
TRUE,89000,93
TRUE,900,1
TRUE,9000,2185
TRUE,90000,132
TRUE,903000,1
TRUE,909000,1
TRUE,91000,78
TRUE,911000,1
TRUE,918000,1
TRUE,92000,70
TRUE,923000,1
TRUE,924000,1
TRUE,925000,1
TRUE,93000,85
TRUE,937000,1
TRUE,94000,96
TRUE,9458000,1
TRUE,95000,85
TRUE,951000,1
TRUE,96000,77
TRUE,961000,1
TRUE,963000,1
TRUE,97000,74
TRUE,98000,55
TRUE,984000,1
TRUE,99000,66
TRUE,999000,1
